type,properties/@id,properties/name,properties/tourism,geometry/type,geometry/coordinates/0,geometry/coordinates/1,id,properties/amenity,properties/addr:city,properties/cuisine,properties/outdoor_seating,properties/smoking,properties/source,properties/wikidata,properties/name:ru,properties/internet_access,properties/description,properties/image,properties/website,properties/internet_access:fee,properties/rooms,properties/addr:country,properties/phone,properties/name:en,properties/name:hi,properties/name:kn,properties/name:tr,properties/waterway,properties/email,properties/fax,properties/stars,properties/diet:vegetarian,properties/addr:postcode,properties/air_conditioning,properties/bar,properties/check_date,properties/payment:cash,properties/payment:upi,properties/toilets,properties/opening_hours,properties/elephant,properties/wheelchair,properties/name:nl,properties/operator,properties/diet:vegan,properties/indoor_seating,properties/natural,properties/addr:street,properties/access,properties/addr:housenumber,properties/delivery,properties/capacity,properties/takeaway,properties/check_date:opening_hours,properties/opening_hours:signed,properties/brand,properties/contact:facebook,properties/reservation,properties/brand:ks,properties/brand:pa,properties/brand:ur,properties/brand:wikidata,properties/brand:wikipedia,properties/name:ks,properties/name:pa,properties/name:ur,properties/biergarten,properties/disused:shop,properties/note,properties/name:it,properties/addr:housename,properties/attraction,properties/microbrewery,properties/shop,properties/addr:district,properties/branch,properties/website:menu,properties/payment:credit_cards,properties/payment:debit_cards,properties/name_1,properties/alt_name,properties/addr:floor,properties/level,properties/name:mr,properties/name:gom,properties/place,properties/wikipedia,properties/amenity_1,properties/internet_access:ssid,properties/name:de,properties/addr:state,properties/name:fr,properties/elevation,properties/leisure,properties/sport,properties/supervised,properties/changing_table,properties/addr:street:ru,properties/surface,properties/beds,properties/toilets:access,properties/toilets:wheelchair,properties/loc_name,properties/payment:american_express,properties/payment:diners_club,properties/payment:mastercard,properties/payment:paytm,properties/payment:rupay,properties/payment:visa,properties/historic,properties/inscription,properties/man_made,properties/start_date,properties/name:es,properties/name:ko,properties/addr:place,properties/check_date:diet:vegan,properties/changing_table:count,properties/payment:coins,properties/payment:notes,properties/contact:email,properties/floors,properties/swimming_pool,properties/survey:date,properties/diet:gluten_free,properties/contact:fax,properties/official_name,properties/pets,properties/pincode,properties/diet:chicken,properties/diet:fish,properties/diet:meat,properties/contact:instagram,properties/payment:google_pay,properties/denotation,properties/genus,properties/diet:non-vegetarian,properties/fixme,properties/diet:local,properties/diet:pescetarian,properties/diet:seafood,properties/check_date:currency:XBT,properties/currency:XBT,properties/payment:blink,properties/payment:lightning,properties/payment:lightning_contactless,properties/payment:onchain,properties/image:menu,properties/panoramax:0,properties/panoramax:1,properties/panoramax:2,properties/panoramax:3,properties/panoramax:4,properties/panoramax:5,properties/panoramax:6,properties/panoramax:7,properties/panoramax:8,properties/panoramax:9,properties/toilets:fee,properties/highchair,properties/mobile,properties/currency:INR,properties/diet:mediterranean,properties/self_service
Feature,node/7220629604,Taste of India,,Point,73.7019012,15.6922965,node/7220629604,restaurant,,indian,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7221682389,Cafe’ Inn,,Point,74.0354226,14.9979343,node/7221682389,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7241722585,,,Point,73.7077894,15.6720873,node/7241722585,cafe,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7254727822,,,Point,74.0593205,14.9391314,node/7254727822,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7258183185,Gokul Veg Restaurant,,Point,73.9746624,15.2722156,node/7258183185,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aquem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7261552986,Thomas Guest House,hotel,Point,73.7161302,15.6548952,node/7261552986,,,,,,,,Томас гостевой дом,wlan,,,,,,,,,,,,,,,,,,,,25-01-2025,,,,,,,,,,,,Road to private beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7263970885,Krishna Restaurant (Pure Veg),,Point,73.7384043,15.584585,node/7263970885,restaurant,,indian,,,,,,,,,,,,,-8554075538,,,,,,,,,only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7265609385,Oyo Dhuni Resorts,hotel,Point,73.7380986,15.5819693,node/7265609385,,,,,,,,,wlan,,,https://www.oyorooms.com/search?latitude=15.583538&longitude=73.737979,,,,9.19314E+11,OYO 68736 Dhuni Resorts,,,,,dhuniresorts@gmail.com,,,,403509,,,,,,,24-Jul,,,,,,,,"Praia De St Anthony, Dmello Vaddo",,709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7265609585,Boom Shack,,Point,73.7326609,15.6182427,node/7265609585,restaurant,,seafood;pizza;pasta;indian,,,,,,wlan,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,"Morjim Turtle Beach, Goa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7271353885,Vishwas Restaurant,,Point,73.734715,15.5931167,node/7271353885,restaurant,,tea;pasta;fish;fish_and_chips;pancake;sandwich;breakfast;coffee_shop,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Small Vagator Beach Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7276181985,Mike's Place,,Point,73.8106331,15.5032361,node/7276181985,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7276182085,,,Point,73.8033474,15.5190525,node/7276182085,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7305476786,,,Point,74.1399385,15.2265274,node/7305476786,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7315542485,Tali Baba,,Point,73.7068526,15.7192995,node/7315542485,restaurant,,,,,,,,,,,,,,,,Thali Baba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7315542486,Fish Tail,,Point,73.693711,15.7075736,node/7315542486,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7316891558,Morjim Holiday Beach Resort,hotel,Point,73.7309136,15.6224638,node/7316891558,,,,,,,,Морджим Холидей Бич Резорт,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7334032585,mini dunes,hotel,Point,73.7136602,15.6682089,node/7334032585,,,,,,,,,wlan,,,,,,,,Mini dunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7370872938,,,Point,74.1517107,15.2276131,node/7370872938,restaurant,,ice_cream;indian;regional,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7617964485,Granthik,,Point,73.7269967,15.688841,node/7617964485,cafe,,,,,,,Грантик от SvitFamily,,,,,,,,,Banyan Tree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7667009985,"Ресторан Узбекской кухни ""SWEET CHILLOUT CAFE""",,Point,73.7075488,15.6842739,node/7667009985,restaurant,,international,yes,yes,,,,wlan,,,,,,,9.17821E+11,,,,,,,,,yes,,no,,,,,,Mo-Su 12:00-02:10,,limited,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7667009986,TEREM'OK,,Point,73.7415554,15.6265336,node/7667009986,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7701024385,blue tokai coffee,,Point,73.8326504,15.4989836,node/7701024385,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7860832085,,hotel,Point,73.7516698,15.6045821,node/7860832085,,,,,,,,ойо Ваман,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7940984585,The local house,,Point,73.9773129,15.205054,node/7940984585,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/7947848689,Peppers Gourmet,,Point,73.9645207,15.2725727,node/7947848689,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8015501286,Rice bowl,,Point,73.9580999,15.2766887,node/8015501286,restaurant,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8090382717,La-Mira,,Point,73.9479059,15.1864441,node/8090382717,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8096484517,Kitchen art,,Point,73.9776981,15.2806275,node/8096484517,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8121225556,Sai Deep,,Point,73.7099771,15.6888517,node/8121225556,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8121226824,Omsai,,Point,73.8390064,15.618635,node/8121226824,cafe,,,,,,,,,,,,,,,-9890213701,,,,,,,,,,,,,,,,,Mo-Su 06:00-23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8133453617,,hotel,Point,73.928101,15.2517697,node/8133453617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8201515150,Venite,,Point,73.8316562,15.4995127,node/8201515150,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8255199289,,,Point,73.7711426,15.6347954,node/8255199289,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8266180054,Goa Casitas,hotel,Point,73.7422594,15.595384,node/8266180054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8266180063,Christabel's Pastelaria,,Point,73.9569247,15.2533767,node/8266180063,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8306359417,Maggie’s beach resort,hotel,Point,73.7602885,15.533686,node/8306359417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8310932638,Nada Brahma,,Point,74.0318888,14.9997434,node/8310932638,restaurant,,,,,,,,,,,@nadabrahmagoa,,,,,,,,,,,,,,,,,,,,,Mo-Su 09:00-23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8310938453,The Pop Up Palolem,,Point,74.0222177,15.0128592,node/8310938453,restaurant,Palolem,indian;burger;pasta;mediterranean;pub,,,,,,,,,https://www.facebook.com/thepopuppalolem,,,,-8390512593,,,,,,,,,,403702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8402487417,Red crab,,Point,73.9268576,15.0975481,node/8402487417,restaurant,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8408891009,Cafe Candolim,,Point,73.7697057,15.5086832,node/8408891009,cafe,Candolim,international,,,,,,,,,,,,,9.1888E+11,,,,,,,,,,403515,,,,,,,Mo-Su 09:00-19:00,,,,,,,,Fort Aguada Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8408941028,Aguada Holiday Homes,hotel,Point,73.7701043,15.5089055,node/8408941028,,Candolim,,,,,,,,,,,,,,,,,,,,,,,,403515,,,,,,,,,,,,,,,Fort Aguada Road,,,,,,,,**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8409550779,Wok & Roll Restaurant,,Point,73.7775366,15.4986983,node/8409550779,restaurant,,asian,,,,,,,,,,,,,9.19049E+11,,,,,,,,,,,,,,,,,,,,,,,,,Fort Aguada Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8409946593,Vegetarian Gujrati Thali,,Point,73.7720628,15.4984847,node/8409946593,restaurant,,indian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fort Aguada Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8409971483,Khane Ka Khazana (Pure Veg Restaurant),,Point,73.7722521,15.498384,node/8409971483,restaurant,,indian,,,,,,,,,,,,,9.18322E+11,,,,,,,,,,,,,,,,,Mo-Su 08:00-22:00,,,,,,,,Fort Aguada Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8409985952,Café Aguada,,Point,73.7701453,15.4986271,node/8409985952,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fort Aguada Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8410571504,Taj Fort Aguada Resort & Spa,hotel,Point,73.7670984,15.4976094,node/8410571504,,Candolim,,,,,,,wlan,"Парковка, Спа, Бассейн,",,https://www.tajhotels.com/en-in/taj/taj-fort-aguada-goa/,no,145,,9.18327E+11,,,,,,,,5,,403515,yes,yes,,,,,,,yes,,,,,,Sinquerim Beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8411829717,Wok & Roll Restaurant,,Point,73.7769594,15.4982659,node/8411829717,restaurant,,asian,,,,,,,,,http://eazydiner.com,,,,9.19049E+11,,,,,,,,,,403519,,,,,,,,,,,,,,,Sinquerim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8412361690,Bon Appetit Hotel,hotel,Point,73.7679973,15.499554,node/8412361690,,,,,,,,,,,,,,,,9.19822E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8412498415,Banyan Tree Restaurant,,Point,73.7709672,15.5006577,node/8412498415,restaurant,Sinquerim,indian,,,,,,,,,https://www.tajhotels.com/en-in/taj/taj-holiday-village-goa/restaurants/banyan-tree/?utm_source=Google&utm_Campaign=taj-holiday-village-goa-banyan-tree-reservation&utm_medium=Local,,,,9.18327E+11,,,,,,,,,,403515,,,,,,,Mo-Su 12:30-22:30,,,,,,,,Fort Aguada Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8412550155,Dolce Amore Cafe and Bakery,,Point,73.7711469,15.5011868,node/8412550155,cafe,Candolim,,yes,,,,,,5,,,,,,,,,,,,,,,,403515,,,,,,,Mo-Su 09:00-00:00,,,,,,,,Fort Aguada Road / Aguada - Siolim Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8412654997,Big Blue Shack Bar and Restaurant,,Point,73.7674183,15.5018372,node/8412654997,restaurant,Candolim,international,,,,,,,,,http://www.bigblue.com/,,,,9.19822E+11,,,,,,,,,,403515,,,,,,,Mo-Su 09:00-00:00,,,,,,,,Sinquerim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8412880046,,,Point,73.7707763,15.5041157,node/8412880046,restaurant,Candolim,indian,,,,,,,2,,,,,,9.1989E+11,,,,,,,,,yes,403515,,,,,,,Mo-Su 07:00-23:00,,,,,,,,Fort Aguada Road / Aguada - Siolim Road,,134 (8/2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8412882419,Coast Cafe,,Point,73.7670397,15.5040447,node/8412882419,restaurant,Candolim,,,,,,,,,,,,,,,,,,,,,,,,403515,,,,,,,Mo-Su 08:00-2:00,,,,,,,,,,207/B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8413767178,Udupi Family Restaurant (formerly Tiger Bar),,Point,73.7707393,15.5044607,node/8413767178,restaurant,Candolim,indian,,,,,,,,,,,,,,,,,,,,,,yes,403515,,,,,,,,,,,,,,,Fort Aguada Road / Aguada - Siolim Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8413802184,The Curry House,,Point,73.770629,15.5048993,node/8413802184,restaurant,Candolim,indian,,,,,,wlan,3,,,,,,9.19323E+11,,,,,,,,,,403515,,,,,,,Mo-Su 09:00-2:00,,,,,,,,Fort Aguada Road / Aguada - Siolim Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8414229683,Summer Ville Beach Resort,hotel,Point,73.7697378,15.5053175,node/8414229683,,,,,,,,,wlan,"2*
3
Бесплатный завтрак, бассейн, парковка, прачечная.",,http://www.summervillebeachresort.com/,no,,,9.19405E+11,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
